GeneSymbol,V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,SpeciesPrefix,LGroup,GeneLabel
group_1837,0.099671,0.11166,-0.123537,-0.027019,0.17708,0.053461,-0.106032,0.102592,-0.084352,-0.113956,0.027506,0.051664,-0.134058,0.017687,0.019342,-0.025204,-0.107117,-0.102904,0.00579,-0.021088,0.10109,0.063966,-0.065321,0.033857,0.031921,0.151769,-0.024398,0.057686,0.019834,0.095784,0.046298,-0.105223,-0.073914,0.072743,-0.039197,-0.046769,0.04433,-0.020213,-0.07866,-0.060419,0.032959,-0.152207,0.044219,0.062231,0.046526,0.014786,-0.025961,0.062959,-0.019152,-0.076001,0.102069,-0.075837,-0.03258,-0.158183,0.038799,0.051838,-0.180397,0.033408,-0.009376,0.13395,-0.061103,0.101344,-0.084451,0.161489,0.135253,-0.06249,-0.047842,-0.108066,-0.156059,0.104282,-0.129653,0.024535,0.011904,-0.130791,0.152502,0.071062,0.042964,-0.057187,-0.133367,-0.013342,0.099385,0.175267,-0.117523,0.100939,-0.041857,-0.060425,0.006446,-0.088574,-0.02588,0.149228,0.017415,0.152652,-0.096051,0.120795,-0.079429,0.081806,-0.103734,0.13437,-0.108881,0.038091,-0.011577,-0.003449,0.126793,-0.023795,0.054453,0.051836,-0.091883,0.141566,-0.035889,-0.095921,-0.036707,0.103793,0.141839,0.088989,-0.075311,-0.034523,0.124949,0.095128,-0.066106,-0.111395,-0.054006,0.042999,0.111627,-0.028445,-0.019661,0.107876,0.022148,0.004335,EN,0,0
group_2182,-0.011254,-0.193665,-0.069784,0.121855,-0.131812,0.019014,0.0166,0.101637,-0.085087,-0.103952,0.083922,0.135173,-0.074051,-0.015434,-0.068928,-0.050031,-0.095184,0.081021,-0.08061,0.095962,0.049997,-0.113543,0.165459,0.024719,-0.011984,-0.069147,-0.050496,0.133722,-0.01466,0.005157,0.027272,0.145511,-0.029253,0.010709,-0.002395,0.067328,0.020001,0.05605,-0.010977,-0.089413,0.010586,-0.14199,-0.08956,0.008292,-0.113873,0.023703,0.100849,-0.050483,0.158379,0.067334,-0.060199,0.038866,0.094706,0.032994,-0.080234,-0.012621,0.044017,-0.040708,0.058961,-0.083013,-0.080164,0.009445,0.011436,-0.155803,0.071019,0.002861,0.031797,0.06798,0.059213,0.108992,0.136771,0.038883,-0.058368,0.114126,0.058987,0.007827,-0.063733,0.050126,-0.015393,-0.026579,0.010974,-0.024586,-0.078888,-0.058868,0.155092,0.064788,0.026102,-0.023998,0.05483,-0.108319,0.026898,0.088508,-0.017052,0.062524,0.019825,0.146405,0.181778,-0.08249,-0.044036,0.046789,0.113662,-0.053585,0.154107,0.133576,0.074561,-0.009336,0.034632,-0.035235,0.062202,-0.15347,-0.096058,-0.009259,0.10009,-0.07316,0.102071,0.018575,-0.051651,0.04912,0.101849,0.087831,0.134464,-0.036008,0.086734,0.089672,-0.11794,-0.028387,-0.110721,-0.018565,EN,1,0
group_1868,0.009729,-0.077523,-0.03794,0.161989,-0.036819,0.006135,0.060666,0.141149,-0.047273,0.007217,-0.047842,-0.040037,-0.009427,0.089321,-0.026152,0.069575,-0.059971,-0.033707,-0.007211,0.027561,-0.027147,0.152213,-0.0593,-0.039596,-0.149724,0.093323,-0.075189,-0.042122,0.121595,-0.075889,0.035931,-0.153153,-0.077608,0.135183,-0.114887,0.068341,0.003979,0.110059,0.056247,0.126705,-0.011479,0.048608,-0.004696,-0.003469,0.048474,0.150981,0.078272,-0.114248,-0.018712,0.07793,-0.100667,-0.065867,-0.150358,0.043652,-0.025287,-0.103305,-0.053805,-0.135522,-0.136764,-0.007798,-0.030532,0.10524,0.036683,0.009413,-0.049982,0.083512,-0.127638,-0.04902,0.119381,0.079838,-0.154526,-0.084789,-0.095409,-0.050584,-0.150007,0.082977,0.075598,-0.00501,-0.0174,-0.016863,0.008341,0.024345,-0.08188,-0.071699,0.098081,0.176747,0.114404,-0.039494,-0.057085,0.095271,0.093512,0.120144,0.02164,0.163137,-0.033646,0.002458,0.126556,-0.084088,0.067863,0.053125,-0.105691,-0.093991,-0.099987,0.059573,-0.162812,0.012554,0.145338,-0.108349,-0.023753,-0.036385,-0.116526,-0.066147,0.115942,0.080468,-0.012907,0.060454,0.125459,-0.019502,0.013847,0.120229,-0.059441,-0.02314,-0.062222,0.092983,0.024325,0.070679,0.024524,0.058709,EN,0,0
group_2184,0.0762,-0.036253,-0.137022,-0.06513,-0.0303,-0.051377,0.173416,0.011539,-0.115828,-0.07249,-0.101897,-0.071516,-0.16261,0.00447,-0.01068,-0.025941,-0.070139,-0.060888,-0.134401,0.101337,-0.101512,-0.004785,-0.089717,0.196268,-0.107088,0.108899,-0.095725,0.125079,-0.036295,0.121787,0.097965,0.035787,-0.020729,0.116362,0.09738,-0.009721,0.002454,0.009044,0.091578,0.103766,0.015345,-0.102867,0.095521,-0.035917,0.005377,-0.083197,0.030921,0.115311,0.011582,-0.113004,0.09716,0.063757,0.057298,0.061893,0.106131,0.058135,0.011948,0.125167,0.02767,-0.065159,0.010287,-0.169838,0.049833,-0.110531,0.126015,0.121649,-0.084224,-0.104273,0.135953,-0.067207,0.117174,0.037166,-0.009403,0.057891,0.041786,0.128998,0.009081,0.050064,-0.02491,-0.061362,-0.126352,-0.017069,-0.08741,-0.071427,0.01953,-0.045713,-0.057546,0.09419,0.033695,-0.09668,-0.047567,-0.157504,-0.114178,0.016562,0.083106,-0.074979,0.047959,-0.099646,-0.018553,-0.123963,0.045877,0.043136,-0.164319,0.127114,0.020848,0.055932,-0.018499,0.024779,-0.070577,0.059264,-0.130682,0.028465,-0.112446,-0.032795,-0.018003,-0.078544,-0.085043,0.0753,-0.04102,-0.090489,0.031203,0.06876,-0.103415,0.015076,-0.163639,0.028959,-0.11269,-0.126466,EN,1,0
group_1878,0.033917,0.0935,-0.121041,-0.001074,0.135192,-0.108308,-0.128836,0.041317,-0.046544,0.029126,-0.037351,-0.1664,-0.056929,0.008831,0.07713,-0.102232,-0.117349,-0.089704,0.080661,-0.054154,0.108589,-0.094846,0.156484,0.109827,-0.174136,-0.0252,0.099011,-0.018009,-0.065172,-0.155987,-0.04049,-0.098823,0.091079,-0.004924,-0.047865,-0.007556,0.077579,0.077368,-0.007019,-0.078491,0.101682,0.140546,0.037142,-0.14895,0.035849,0.091288,-0.067507,-0.049662,0.070362,0.016714,-0.080929,0.016548,0.075016,-0.014053,0.002983,-0.06111,-0.015051,0.051403,0.063438,-0.076535,-0.053303,-0.13834,-0.049416,-0.077787,-0.020439,0.052039,0.076397,-0.042292,-0.009484,0.002172,0.044098,-0.004848,-0.081418,-0.086781,-0.144123,0.090751,0.107211,0.03172,-0.064643,0.06822,-0.026374,0.071343,0.076142,0.026977,-0.04765,0.143138,0.119682,0.174907,-0.133809,0.00866,-0.135594,-0.081554,0.039217,0.049173,-0.104989,-0.081994,0.06757,-0.150485,0.028639,0.106737,-0.036906,0.000966,0.024182,0.168851,0.057493,0.028884,-0.14974,0.147015,0.149463,0.027745,-0.099022,-0.074128,-0.056011,-0.002585,0.036573,-0.117807,0.006284,-0.016955,-0.028551,0.036615,0.136062,0.018552,0.123197,0.015393,0.100593,0.091439,-0.038241,0.056126,EN,0,0
group_2185,-0.020113,-0.00851,-0.05484,-0.071741,0.032611,-0.061988,0.046355,-0.051755,-0.007225,0.032353,-0.128683,0.10399,-0.076972,0.115844,-0.142437,-0.006523,-0.007909,-0.097237,-0.172983,0.156433,0.041179,-0.035199,0.069052,-0.070912,-0.011651,-0.049046,0.135273,-0.103716,0.126224,-0.051818,0.116804,-0.170524,-0.076284,0.18177,0.079465,-0.00565,-0.125682,-0.029943,0.010337,0.084607,0.034108,-0.010405,-0.023548,-0.123697,-0.039616,-0.120565,0.019601,-0.045871,-0.03589,-0.018331,-0.132962,-0.055341,0.048085,0.02145,-0.133769,0.046159,-0.077763,-0.138897,0.021716,-0.03465,-0.047129,0.034243,0.034488,-0.120728,0.101861,-0.086287,-0.008358,-0.160627,-0.080348,0.026096,-0.075661,0.063136,0.002627,-0.12019,0.088305,-0.011051,0.091613,0.062598,0.120229,0.023022,-0.000143,0.006419,-0.143514,0.092643,-0.001123,-0.045016,-0.093008,0.041162,0.032846,-0.096103,-0.064585,0.017541,0.065529,-0.046973,-0.116191,0.029729,0.086128,-0.045191,0.097509,-0.003343,-0.036929,-0.117422,-0.100355,0.050728,-0.134614,-0.123878,-0.094794,0.094877,0.057865,0.116215,0.015746,0.033615,0.12278,0.056319,-0.046304,0.129627,-0.016403,-0.097753,-0.129087,-0.121323,0.02151,0.124386,0.080709,0.133215,-0.116062,-0.038328,-0.098852,0.072392,EN,1,0
group_2034,0.00059,-0.132214,-0.05703,0.000465,0.063305,-0.076499,-0.062588,-0.009661,-0.064471,0.059097,-0.107972,-0.128264,-0.014952,0.182738,-0.078186,0.04352,-0.103961,-0.034504,-0.143045,0.109464,-0.096205,-0.069354,0.000664,0.134795,-0.192243,-0.00571,-0.011646,0.130015,0.023817,0.103301,-0.012219,-0.033485,0.084739,-0.143075,-0.101048,-0.005929,0.011538,0.158174,0.041831,-0.059832,-0.057013,-0.047739,-0.024727,0.050315,0.02062,0.087989,-0.084351,0.085428,0.082372,0.02005,0.056789,0.008123,0.104098,-0.076824,-0.020496,0.024383,0.063576,5.8E-05,0.045098,-0.169564,-0.103493,0.086765,0.053987,-0.05933,0.002304,0.115117,0.154455,0.071256,-0.00601,-0.133697,0.056078,0.012247,0.033898,-0.029309,0.029351,-0.058507,-0.033945,0.089747,-0.047576,-0.148253,-0.15391,-0.026093,-0.095273,-0.050102,-0.029153,-0.151773,-0.137472,0.155236,-0.107889,0.121615,-0.031894,0.008564,-0.027382,0.113086,-0.036332,0.143369,0.07948,0.082008,0.091795,-0.011853,0.013179,0.082341,-0.104285,0.070632,0.045838,0.045299,-0.027958,0.097123,0.040299,0.078964,-0.076478,-0.015181,-0.040222,0.057807,0.112398,-0.106359,0.020717,0.145982,0.091207,-0.057723,0.005215,0.062907,-0.054157,0.049401,0.131704,-0.093714,-0.083339,-0.049176,EN,0,0
group_2186,0.055661,-0.102594,-0.014613,-0.021382,0.059665,-0.112385,0.069022,-0.011791,-0.013888,-0.117277,0.029051,-0.003627,-0.087637,-0.056144,-0.15818,-0.0891,0.18038,-0.145802,-0.169006,-0.000475,-0.050695,0.069337,0.056759,-0.054848,-0.062746,0.038908,-0.135377,0.003185,-0.026854,-0.122791,-0.090483,0.045663,-0.041503,-0.125191,-0.062415,-0.056664,-0.140781,-0.082107,0.08328,-0.034941,0.120433,0.071111,-0.018964,0.073454,-0.065043,0.143633,0.110169,-0.011291,0.099394,-0.117259,0.036766,-0.024224,0.023833,-0.091452,0.068223,0.080013,0.163883,0.068173,0.001058,-0.020916,0.052272,0.04078,-0.058453,-0.023221,-0.043759,0.024529,0.063179,-0.0112,0.082935,0.001019,-0.000212,0.108167,-0.024596,0.155316,0.113551,-0.000363,-0.041626,0.109162,-0.110972,-0.07507,0.13726,-0.167633,0.074701,-0.020552,0.000803,-0.17857,-0.055851,0.153468,-0.016419,0.042013,0.115078,0.040691,-0.027726,-0.021455,0.000321,0.142495,0.135287,0.050684,-0.022081,-0.013385,-0.115699,0.022566,-0.065565,0.002741,-0.120269,0.172277,0.007948,0.036116,0.078396,-0.02341,0.071021,-0.041625,0.046333,-0.021587,-0.00642,-0.184721,-0.009942,-0.033583,-0.054969,0.003225,0.087418,0.023505,0.002704,0.022792,-0.108892,0.090133,-0.06607,0.089186,EN,1,0
group_2556,-0.073899,-0.065975,0.039082,0.063753,-0.081604,0.000273,-0.028516,-0.147899,-0.117863,0.043217,0.03903,0.090442,-0.003331,-0.133741,0.044188,0.045192,0.07828,0.044132,0.089481,0.09963,0.012944,0.087735,-0.085885,-0.086853,-0.095094,-0.075139,-0.110695,-0.158413,-0.093865,-0.056654,-0.070992,-0.10894,0.064545,-0.079602,-0.001676,-0.060483,-0.021807,-0.064261,-0.013086,0.017037,0.016104,0.031742,0.128132,-0.058949,0.12866,-0.013098,-0.147918,0.00864,-0.10148,0.151521,0.07721,-0.042874,-0.108961,-0.058808,0.071031,-0.165489,-0.042709,-0.004901,0.109832,-0.096669,0.007462,0.115357,-0.019409,0.041928,-0.096247,0.085527,-0.145874,0.119592,0.090558,0.150564,0.144788,-0.006377,-0.113022,0.090522,0.080325,-0.085886,0.130426,-0.097069,-0.120543,-0.030696,-0.051245,0.013159,0.149676,-0.085743,-0.045615,-0.152007,0.029815,-0.073674,0.024088,-0.003989,-0.132405,0.070863,-0.097001,-0.164447,-0.061719,0.006892,0.018353,0.002914,-0.027453,-0.015846,-0.085235,0.083205,-0.080709,-0.119109,0.10802,-0.140106,-0.101052,-0.06694,-0.160985,0.016349,0.060954,0.047802,0.019926,-0.109836,-0.097076,0.140079,0.111149,0.080566,-0.149474,0.02832,-0.025229,-0.131339,0.10271,-0.067289,-0.098094,0.123316,-0.093311,0.076723,EN,0,0
group_2566,0.053574,0.017257,-0.118663,0.096598,-0.022964,-0.027123,0.055513,-0.096455,0.165183,-0.149744,-0.141982,-0.151678,0.000147,-0.040599,0.016308,0.050727,0.065761,0.011429,-0.01142,0.123359,0.082252,0.155911,0.003506,-0.048406,-0.088707,0.128328,0.092259,0.018771,0.039801,-0.159911,-0.089496,-0.081711,0.098775,-0.056331,-0.068928,0.089564,-0.029437,-0.030649,-0.046529,0.053845,0.048035,-0.060164,0.069019,-0.029279,-0.046538,-0.022604,-0.054231,-0.10204,0.014571,0.103047,0.072202,0.057255,0.057697,-0.046785,0.035549,0.109365,0.009493,0.107729,0.016197,-0.039002,-0.060349,-0.066437,0.068755,-0.02539,0.112166,0.027332,-0.028677,0.077667,-0.088495,-0.059419,0.157805,0.004486,-0.024828,0.027464,-0.026017,0.107208,0.014446,-0.027642,0.061956,0.104901,0.116061,-0.142486,-0.137229,0.039365,0.002599,-0.052878,-0.058693,-0.039987,-0.040808,0.038005,-0.055446,-0.027876,-0.046835,-0.025958,-0.101228,0.071215,-0.069135,-0.136717,-0.030336,0.114545,0.123441,-0.033723,0.002341,-0.122775,-0.03885,0.093312,-0.010902,0.041082,-0.037653,0.110387,-0.175448,-0.062188,-0.117843,0.126266,0.101688,0.071436,0.073244,0.03534,0.092662,0.052437,0.015434,0.138433,-0.003829,-0.038519,-0.058482,-0.025326,0.129682,-0.109551,EN,1,1
group_2567,0.099141,0.036596,-0.008541,0.058983,0.113522,-0.103235,-0.042321,-0.058298,0.023329,0.113931,0.164867,0.040009,-0.018319,0.043746,0.006635,0.130946,-0.076938,0.017751,-0.152985,-0.003357,-0.093711,0.020008,-0.000154,-0.040821,0.116018,0.029987,0.14955,-0.038041,0.053438,-0.118531,-0.015674,0.015721,-0.035615,0.098971,0.067824,0.158405,-0.06791,-0.027668,-0.121066,-0.057614,0.063153,-0.111973,-0.066567,-0.167207,-0.026552,-0.011143,-8.9E-05,0.008193,0.076603,0.00369,-0.093562,-0.010622,0.06133,0.042641,0.110644,-0.078229,0.173287,0.081038,-0.016161,0.002027,-0.053039,0.067096,0.122673,-0.112855,-0.039968,-0.087182,-0.079586,-0.111864,0.15457,-0.036356,0.101602,0.035907,0.102441,0.03103,0.039133,0.05552,-0.010135,0.029882,0.075328,0.055902,-0.047307,0.047987,-0.071028,-0.014322,-0.093252,0.079272,-0.099853,-0.083421,-0.016142,-0.033226,-0.017868,-0.033395,-0.125537,-0.033401,-0.009954,0.021551,0.043175,-0.00382,-0.030268,0.066979,-0.077266,-0.156579,-0.134765,-0.020526,0.046641,-0.027336,-0.09276,0.067105,-0.139147,-0.12697,0.119474,0.015082,-0.128166,0.08848,0.112654,-0.081276,-0.045783,0.154327,-0.0894,0.063697,-0.054679,0.018542,0.02601,0.033778,0.008813,-0.05928,-0.001941,0.000805,EN,0,0
group_2570,-0.046995,0.155374,0.044104,0.006385,-0.087217,0.07238,0.01037,-0.109669,-0.005683,-0.086692,-0.057548,0.004477,-0.183435,0.147818,-0.160111,0.009315,-0.073885,0.018632,0.010975,-0.081279,-0.09982,-0.008372,0.048837,0.08201,-0.053358,0.03593,0.133141,0.082823,0.094237,-0.07036,0.088813,0.144266,-0.055368,0.057199,0.142377,-0.112484,0.005795,-0.059356,-0.136774,0.092249,0.003438,-0.009941,-0.153097,0.034224,0.035049,-0.130823,0.074017,-0.006343,0.054484,-0.004277,-0.024898,0.173864,0.012196,0.054533,-0.188317,0.048955,0.13363,-0.068924,0.019938,-0.17085,0.017994,-0.12149,-0.14396,-0.184466,0.118918,0.023166,0.058795,-0.06989,-0.021033,-0.028974,0.194484,0.015319,-0.135594,0.183224,-0.096242,-0.055815,-0.011223,0.003319,0.133341,0.010315,0.025509,0.028687,0.038583,0.04046,0.062289,0.038235,0.003182,-0.082292,-0.067941,-0.092599,0.037831,0.114452,0.112467,-0.130095,0.065518,0.044011,0.038535,-0.046921,0.126518,-0.046417,-0.109154,-0.003199,-0.177519,-0.018405,0.010185,0.047978,-0.022753,-0.003544,-0.106807,0.0213,0.054395,0.143433,0.054802,0.062883,0.044836,-0.036518,0.124671,-0.034364,-0.061522,-0.037789,0.053685,0.165243,0.130312,0.150529,-0.018471,-0.075084,-0.009616,-0.037674,EN,1,0
group_3089,0.026669,0.08043,0.064217,-0.062141,-0.01948,-0.019997,-0.103955,-0.01067,0.153389,-0.12489,-0.038044,-0.027576,0.026765,0.128584,0.009008,0.14263,0.00591,0.026927,0.074906,0.016712,0.000756,0.045268,0.099878,-0.052391,-0.113211,0.071401,0.05587,-0.047372,-0.014492,0.15037,-0.031493,0.183898,0.043859,0.06821,-0.032005,-0.148926,0.024978,-0.006082,-0.076826,0.147512,0.145022,-0.101617,0.117199,0.012886,0.012777,0.013527,0.073821,-0.08252,0.112004,-0.083743,-0.067486,0.027217,0.057283,0.029166,0.038943,0.053081,0.157118,0.062621,-0.033212,-0.058636,-0.091879,-0.020015,0.036888,0.054755,-0.074059,-0.077061,0.011393,-0.089477,-0.003873,-0.058416,-0.108372,-0.153266,-0.158283,0.094736,-0.104512,0.079134,-0.073528,0.003484,0.066622,0.02748,-0.162643,-0.087277,0.021305,0.119292,-0.020177,0.141869,0.14174,-0.084438,-0.138558,0.035938,-0.02887,0.093546,-0.023055,-0.125392,0.047931,0.060802,-0.059308,0.157806,0.005927,0.043075,-0.100958,-0.141557,0.023182,0.066528,0.16872,0.145707,-0.071116,-0.064976,-0.031467,-0.101389,0.011911,-0.169423,0.121254,0.001778,0.096756,-0.07549,-0.109425,-0.026622,0.003307,-0.080778,0.068143,-0.170561,0.071459,0.149809,-0.000754,-0.121842,0.065299,0.142398,EN,0,0
group_2572,0.049721,0.003437,0.144194,-0.18261,0.03137,0.113637,-0.030165,-0.156273,-0.03485,-0.094194,-0.024669,-0.067721,0.087979,0.019793,0.010252,-0.031248,-0.132016,0.067967,-0.127769,0.06963,0.031225,-0.086755,0.01638,-0.023877,0.024026,0.002008,0.03538,-0.00403,-0.031833,-0.16334,-0.117674,0.073393,0.032368,-0.011718,0.186957,-0.103626,-0.020479,-0.053186,0.066289,0.137338,-0.157577,-0.055382,-0.013737,0.033008,0.126454,0.049897,-0.002096,-0.038287,0.081479,-0.100713,-0.091632,0.032708,-0.009083,0.148021,-0.007744,-0.074352,-0.021365,0.069453,-0.075127,0.079497,0.183939,0.023934,0.04774,-0.111861,-0.109708,0.00291,0.155108,0.058233,0.022738,0.011134,-0.080055,-0.077136,0.021066,0.005423,0.164682,0.000879,-0.011316,-0.132945,-0.0813,0.109384,0.013924,-0.024809,0.012796,-0.019366,0.057257,-0.073859,-0.081387,-0.119634,-0.023199,0.096773,0.077249,0.078558,-0.049293,-0.119664,0.069595,-0.026573,0.004684,-0.103288,-0.080748,-0.104658,0.099177,-0.191669,-0.175742,0.077607,0.036938,-0.123882,0.047485,-0.053437,-0.04024,0.084747,-0.069159,0.030367,0.074797,0.013046,0.161903,0.128137,0.099341,-0.18581,-0.124539,0.079242,0.027146,-0.061891,-0.065336,-0.011739,-0.126149,-0.079536,-0.098291,0.137328,EN,1,0
group_3209,-0.135486,-0.02527,0.028737,0.157413,-0.049199,0.050143,0.154328,-0.161897,-0.074291,-0.135508,0.065903,0.093326,-0.002639,0.107642,-0.120018,-0.00113,0.090514,-0.052245,-0.081774,0.061066,0.052964,-0.045475,-0.036527,0.075009,0.080115,-0.027839,0.005628,-0.134161,-0.017428,0.011096,0.155663,-0.000357,0.011824,0.080117,-0.137518,-0.011159,0.046857,-0.114477,0.030253,0.136315,-0.096821,-0.008996,0.077794,0.153093,0.026697,-0.047366,-0.061636,0.055751,0.057797,0.044888,0.046945,-0.076146,0.033852,0.139924,0.062158,-0.055074,-0.003639,0.127195,-0.111396,0.009629,-0.052795,-0.005302,0.022539,-0.048547,-0.048436,-0.133971,-0.103049,-0.136373,-0.00443,-0.027751,-0.03032,0.087593,0.045621,0.165062,-0.095433,-0.008466,0.018456,0.013932,-0.008544,0.026062,-0.166252,-0.01174,-0.096289,0.041046,0.02937,0.097098,0.021789,-0.063544,0.124091,0.015712,-0.091371,0.137199,0.058385,0.019337,-0.090598,-0.127255,-0.152224,0.051426,-0.005427,-0.097138,-0.077951,-0.076559,-0.025886,0.096651,-0.002301,-0.084512,-0.082451,-0.172421,-0.094259,-0.124567,-0.135109,-0.115496,-0.026542,-0.072157,-0.040472,-0.116643,0.102484,0.031763,-0.071834,0.015318,0.023094,-0.077426,-0.048491,-0.025211,0.038314,0.02875,-0.007454,0.158286,EN,0,0
group_2627,0.106593,-0.058579,-0.050604,0.068482,-0.063263,0.030603,0.01041,0.094166,0.028456,0.006242,0.028612,-0.118038,-0.100633,0.094942,0.154563,-0.100207,0.089121,-0.071034,-0.07171,-0.058827,-0.061119,0.115146,0.112873,0.041385,0.119326,0.045984,-0.065814,0.004215,-0.136971,0.00886,0.03102,0.05631,0.02189,-0.089474,-0.011805,0.080216,0.003846,-0.172291,-0.069322,0.033922,-0.085412,0.045079,0.00861,-0.013111,0.089681,-0.125954,-0.085977,-0.039406,-0.081444,-0.113595,-0.168609,0.128132,-0.001345,-0.043014,0.008927,0.12109,-0.144447,0.080704,0.075398,-0.166789,-0.045095,-0.061217,-0.137733,-0.094805,-0.08812,0.125702,-0.092683,-0.130282,0.027893,0.082661,0.069707,-0.06401,-0.034148,0.1235,-0.000734,-0.057563,-0.054457,0.085302,-0.025509,0.003922,0.039555,-0.06661,-0.133326,-0.096876,0.00235,0.155888,-0.163164,0.056113,0.025082,0.071432,-0.124273,0.058855,-0.075227,-0.002633,-0.071697,0.016788,0.196103,-0.014921,0.015837,-0.14755,0.055651,-0.062433,0.089327,0.047744,-0.098685,0.034545,-0.024201,-0.047082,-0.050328,0.078413,-0.039001,-0.031866,0.142651,-0.10012,0.01908,-0.163044,-0.029333,0.061589,-0.087093,0.034566,0.106399,-0.118733,-0.050649,-0.0043,-0.129284,-0.017091,0.153087,-0.107051,EN,1,0
group_3253,-0.06776,-0.039156,0.0078,0.092624,-0.133393,0.108381,-0.08117,-0.135969,-0.133767,0.166806,-0.00278,-0.0214,0.097955,-0.047232,-0.028988,-0.104501,-0.009503,0.036757,-0.081471,-0.102461,0.019611,-0.103663,-0.008253,-0.06461,-0.021428,-0.084221,-0.024171,0.094153,0.106049,0.058389,0.123822,-0.016678,0.002369,0.096901,-0.028966,0.101391,0.049409,-0.009483,0.093253,-0.094004,-0.083159,-0.116435,-0.16257,0.031141,0.127283,0.042654,-0.018207,-0.030391,-0.102533,-0.096419,0.108612,-0.118781,0.166714,-0.025262,-0.027351,-0.046036,0.021554,0.103169,0.012028,-0.099682,-0.043844,-0.112687,0.104478,-0.010228,0.036401,0.049625,-0.01438,0.083702,-0.061348,0.112337,0.020538,-0.077737,-0.069501,0.109391,0.107297,0.02883,0.159696,0.119259,0.066938,-0.14542,0.093148,-0.14322,0.117243,0.099678,-0.016575,0.009036,0.019888,0.158083,0.004681,0.059964,-0.140023,-0.071775,0.00586,0.120061,-0.068043,0.141909,0.099135,0.057335,0.119776,0.151039,0.029323,-0.085291,-0.053011,-0.174089,-0.09654,0.041279,0.06751,-0.130895,-0.084398,-0.063609,0.047135,-0.097835,0.087434,0.021179,-0.076164,-0.061377,0.114025,0.081491,-0.014713,0.017798,-0.041063,0.079007,0.167634,0.138455,-0.036526,-0.025418,-0.128165,0.119948,EN,0,0
group_2638,0.171318,-0.118481,0.07222,-0.064981,-0.033109,-0.114486,-0.068463,0.080592,0.034275,0.081203,-0.039998,-0.076518,0.059938,0.133867,-0.192842,-0.064815,-0.136815,0.00743,-0.037398,0.144793,-0.044258,0.101069,0.08176,0.011134,-0.01176,0.032156,0.014535,0.044047,0.059032,-0.051131,-0.171447,-0.138269,-0.038081,-0.055678,-0.080438,0.067815,0.088817,0.025072,0.027225,-0.037459,-0.124802,0.099348,-0.051272,-0.091426,-0.111124,-0.003868,-0.045382,-0.179299,0.076079,-0.124557,-0.127505,-0.050056,-0.042366,0.036525,-0.005489,-0.127115,0.136389,-0.114348,-0.082344,0.000854,0.097307,-0.126848,0.154865,0.002177,-0.008264,-0.139645,-0.054036,-0.008369,-0.062119,-0.106202,0.102147,0.005005,0.021072,0.069502,-0.014536,-0.144699,0.045705,0.088139,0.136186,-0.071005,0.106454,0.108983,-0.146462,-0.017587,0.06554,0.045603,-0.049976,0.01849,0.02277,0.149971,-0.029777,0.071254,-0.0931,-0.112168,-0.140354,-0.048965,0.165358,-0.135576,-0.077619,-0.074004,-0.025946,-0.111577,-0.050677,0.001533,-0.191788,0.062879,0.133413,0.000249,-0.051549,-0.08499,-0.174044,-0.072647,-0.059034,-0.067146,0.054891,0.006266,0.10267,0.034323,0.142324,0.037759,0.031146,-0.029059,0.083049,0.082922,-0.036796,0.034319,0.015518,-0.101655,EN,1,0
