GeneSymbol,V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,SpeciesPrefix,LGroup,GeneLabel
group_3023,-0.20826,-0.153036,-0.053868,-0.005668,-0.007984,0.114698,-0.121473,0.051906,0.169962,-0.164557,0.06837,-0.096802,-0.183318,0.093928,0.143532,0.018515,-0.107865,-0.144939,0.006108,-0.206221,-0.068666,0.110964,0.013823,-0.021555,-0.130366,-0.160934,-0.081437,-0.203968,-0.04242,0.041774,-0.066265,-0.133832,-0.039184,-0.020035,0.070794,0.200305,0.09766,-0.035484,-0.036248,0.038586,-0.002961,-0.073736,-0.121252,-0.022717,0.00301,0.055314,0.009644,-0.018466,0.202008,0.008074,0.020343,-0.001127,0.150417,-0.081911,-0.071381,0.090025,0.104445,0.052647,-0.040939,-0.079923,0.051282,-0.065147,0.05719,0.045772,0.044875,0.04131,-0.028488,-0.024061,0.080628,-0.010951,0.157279,-0.147211,0.041167,0.198949,0.11152,-0.027273,-0.128237,-0.217882,-0.047602,0.125103,0.079549,-0.092577,-0.095118,0.003985,-0.148705,0.083982,-0.060002,-0.090382,-0.198007,-0.107611,-0.03473,0.119865,-0.100781,-0.106661,0.166997,0.039301,0.060511,0.098016,-0.115651,-0.127477,0.021761,-0.077257,0.021735,-0.108074,0.07831,-0.020978,-0.115011,0.123921,0.009436,-0.117732,-0.030007,-0.018781,-0.117876,-0.123259,0.102608,0.02568,0.056051,0.053029,0.042606,-0.040949,0.166592,0.038271,-0.069322,0.041412,0.125703,-0.139249,0.038371,-0.040202,EN,1,0
group_2566,0.014845,0.05796,0.15566,0.03102,0.02896,0.141017,-0.035337,0.088335,-0.037317,-0.015546,-0.024747,-0.071382,0.080696,0.020197,-0.073009,-0.102051,-0.116654,0.022224,-0.019748,0.059331,-0.028422,0.063181,-0.104675,0.001249,0.167104,-0.000153,0.172136,0.121753,-0.012679,0.001143,0.077726,-0.020239,-0.044103,0.044176,0.005571,-0.124378,0.018796,0.043741,-0.020442,-0.020346,-0.020875,-0.070589,0.01023,-0.082,0.03024,0.09587,0.033238,-0.017546,-0.01465,0.012363,-0.003501,-0.051668,0.068463,-0.046608,0.132737,-0.125814,0.078213,0.116233,-0.05478,0.086855,0.110402,0.048001,0.17256,-0.054303,0.003856,-0.041085,0.092358,-0.051094,0.024276,0.066862,0.006737,0.074472,0.043838,-0.036627,-0.065307,0.073026,-0.069321,-0.005529,0.119204,-0.042716,-0.00664,-0.070168,0.012707,-0.089542,-0.107792,-0.061326,-0.014958,0.009227,-0.056579,0.039064,0.044347,0.129284,-0.02207,0.058403,0.1481,-0.063565,-0.004644,0.026885,-0.025212,-0.071137,-0.021581,0.140689,-0.029365,0.000946,-0.046327,-0.170255,-0.000787,-0.06605,-0.109048,0.122197,0.112219,0.089148,-0.077714,0.139844,-0.121213,0.057581,-0.162373,-0.054178,-0.031445,-0.007691,-0.060356,-0.121725,0.080326,-0.026264,-0.050386,-0.018928,0.033683,-0.131107,EN,0,0
group_3024,-0.017544,-0.035978,0.032982,0.128634,0.04663,0.107699,-0.059891,-0.043551,0.044665,-0.071537,0.167058,-0.155909,0.020708,0.028209,-0.073499,-0.173059,0.062379,-0.061037,-0.038604,-0.199733,0.089203,0.11705,-0.11509,-0.121057,-0.134917,-0.204732,0.018745,-0.011386,0.083799,-0.068125,0.115563,-0.099784,0.001414,-0.042289,0.025463,-0.024159,0.007521,-0.126855,0.022063,0.146716,-0.123397,-0.184764,0.00252,0.018894,0.026725,-0.05769,-0.052437,-0.007113,0.14711,-0.077278,0.04728,0.16415,0.097956,-0.038746,-0.067474,0.075511,0.00523,0.144756,-0.070754,0.155267,-0.073583,-0.180821,0.100913,0.086892,0.165521,0.183292,-0.005383,0.078174,-0.036446,0.134545,0.037184,0.011156,0.166194,0.133011,-0.05686,-0.079228,-0.004807,-0.047544,-0.033794,0.126013,0.039899,0.108295,-0.150216,0.005935,-0.113216,0.035988,-0.15669,-0.032575,-0.004842,-0.104194,-0.002061,-0.057262,-0.086042,-0.113171,0.095964,0.052983,-0.017659,0.027473,-0.098505,-0.176348,-0.031822,-0.144989,-0.090878,0.069637,-0.028492,-0.068637,-0.077591,0.094274,-0.033475,0.008723,0.055168,-0.162438,0.027929,-0.076938,0.201458,-0.121907,-0.057872,0.106369,0.132485,-0.07682,0.01543,0.192785,0.04766,0.021664,0.14587,-0.051484,-0.06188,0.060234,EN,1,0
group_2574,0.04087,-0.088813,-0.014706,0.063607,0.060661,-0.041942,0.110822,0.122299,-0.038809,0.017901,0.04176,0.077364,-0.099962,-0.086367,0.026664,-0.041866,0.147959,0.04985,-0.009718,0.162318,-0.00287,-0.022263,-0.00921,-0.165263,0.021489,-0.087731,-0.061204,-0.114572,-0.067778,0.033196,0.054487,-0.177409,-0.050715,-0.082575,0.082616,0.082441,0.089358,-0.123605,-0.115531,0.139115,0.17541,-0.097023,-0.046374,-0.052594,-0.032143,0.035911,0.016752,-0.088581,-0.034205,-0.100424,-0.054839,0.100772,0.111677,-0.086282,-0.035478,0.074935,-0.048453,0.024689,-0.129268,0.002516,0.011196,0.051047,0.050122,-0.103497,0.009279,-0.086315,0.032147,0.077279,0.137816,-0.142331,0.105996,-0.167891,0.001427,-0.034755,0.010872,0.101615,0.089037,0.039192,-0.005202,-0.025573,-0.015584,0.026135,0.087696,-0.131946,-0.058924,-0.070049,0.059255,-0.131183,-0.103927,0.161663,0.10726,0.008099,0.095898,-0.180302,-0.116138,-0.091514,-0.049436,0.14266,-0.159006,-0.017881,0.042631,0.143609,0.071588,0.077577,-0.033526,-0.026047,-0.023939,0.100167,-0.030371,0.013279,0.069114,-0.027644,0.050386,-0.117007,0.029498,0.13641,-0.022765,0.057028,-0.0894,-0.052938,0.105201,0.0395,-0.063469,0.05035,-0.047947,0.028129,0.105661,0.06873,EN,0,0
group_3025,-0.080295,0.016996,0.089443,0.022932,-0.043555,0.058117,-0.0448,0.00184,0.114948,0.022697,0.132562,-0.109974,-0.006051,0.08266,0.182344,-0.145612,-0.000996,0.078592,-0.12762,-0.022817,0.080315,0.071063,-0.011406,-0.049181,-0.009824,-0.146388,-0.004499,-0.110985,0.028651,0.167435,0.016203,0.072451,0.139846,0.026138,-0.007644,0.092505,0.100263,-0.148946,0.145876,0.002743,-0.132703,-0.188678,0.033464,-0.085434,-0.076037,-0.150753,-0.18438,-0.083497,-0.088204,0.018734,0.109683,-0.039079,0.10067,0.083878,-0.143092,0.02631,0.03285,0.094621,0.123589,-0.078104,0.019887,-0.18972,0.194619,-0.042076,0.098775,-0.045102,-0.094027,-0.045296,-0.148654,0.143892,0.136203,-0.171175,0.148871,0.043233,-0.062465,-0.013766,-0.08232,0.031736,0.128053,0.185985,-0.088634,0.002073,-0.068013,-0.127291,0.08385,0.032412,-0.073763,0.065047,-0.06194,-0.157051,0.154299,-0.07577,-0.212928,-0.171086,-0.016955,-0.039315,0.146059,0.076442,-0.013194,-0.05709,-0.08933,0.048875,-0.012284,-0.118417,0.155807,-0.077655,0.014068,-0.0141,0.124193,-0.103841,0.186937,-0.098795,0.089856,0.02589,-0.047488,-0.037976,-0.003599,0.104108,0.131028,-0.10516,0.077797,0.211638,-0.168864,0.058522,0.136098,-0.212869,-0.053496,0.081333,EN,1,0
group_3209,-0.09536,0.062156,-0.055146,0.094207,0.164298,0.047358,-0.026961,0.066975,0.019238,0.095591,0.026612,0.005629,0.001289,-0.091413,-0.074609,-0.018493,0.149173,0.020565,-0.089581,-0.163639,0.016933,0.113473,-0.120468,0.016486,0.141911,0.034994,0.11048,0.076248,0.111345,-0.083281,-0.100821,-0.059771,-0.011638,-0.035661,-0.098051,-0.026223,-0.137896,0.047082,0.040685,0.05569,-0.037338,0.023248,-0.053575,-0.091752,-0.142143,-0.041277,0.113471,-0.026878,0.070329,-0.020077,-0.044883,0.134301,-0.1083,-0.083841,0.111631,-0.048221,-0.067333,0.136536,0.101027,0.01688,-0.077111,-0.139631,0.065105,-0.051335,0.079814,0.115529,0.081695,-0.051931,-0.071557,0.084999,-0.115074,0.083851,0.060259,0.060613,0.158594,0.010245,0.073263,0.047714,0.142289,-0.015114,-0.079259,-0.153469,-0.025213,-0.022914,-0.022659,0.000815,0.050441,-0.096492,0.050594,-0.141727,0.017721,-0.02172,0.088169,-0.167413,0.150057,-0.008545,-0.085519,-0.00357,0.021286,0.064865,-0.064544,0.014328,0.02708,0.090916,0.027206,0.05245,-0.090578,0.139143,-0.085841,0.082304,0.035889,-0.07923,-0.063901,0.125247,-0.001325,-0.01922,-0.038383,0.081925,0.090527,0.045103,0.031049,0.008091,0.078662,-0.035795,-0.059803,-0.16126,0.009423,0.130776,EN,0,0
group_3028,-0.015425,-0.056731,0.015717,0.029865,0.213957,-0.018232,0.058491,0.030734,0.020042,-0.104659,0.0813,0.028738,-0.009321,0.115752,0.093359,-0.115655,-0.061081,-0.057685,0.059642,-0.176069,0.154384,0.142941,-0.007106,-0.179971,-0.108422,-0.075681,-0.023875,-0.050846,0.181678,0.1155,0.183253,-0.061676,0.03894,-0.14667,-0.011836,0.109064,0.091935,0.063183,0.186748,0.172674,-0.01911,-0.044435,-0.038953,0.02452,0.136343,0.028073,0.027496,-0.181576,0.08947,-0.101843,0.098454,0.009408,0.059732,0.124378,0.107586,0.21358,0.034707,0.081473,0.160737,0.07107,0.026016,-0.020859,0.094255,-0.058549,-0.009359,0.14614,-0.017686,0.039618,-0.05806,0.176534,0.011111,0.048777,0.103079,0.23366,0.036168,-0.003338,-0.027262,0.037182,0.022314,0.019284,-0.078208,-0.196826,-0.056567,-0.02257,-0.052028,0.056342,-0.081653,-0.079862,-0.067899,-0.08991,0.073397,-0.007493,-0.11597,0.023265,0.156514,-0.020012,0.067613,0.048503,0.054724,0.072328,-0.186731,-0.190492,0.057826,0.015739,0.077396,-0.045183,0.009779,0.010336,0.080585,-0.030355,0.034925,-0.06997,0.059695,-0.082382,-0.042003,-0.242972,0.052372,0.161997,-0.095673,-0.01535,0.123256,0.046104,-0.078604,-0.012167,0.130962,-0.093407,-0.192037,0.039175,EN,1,0
group_3212,-0.09443,0.023848,0.080328,-0.147721,0.050765,-0.052512,-0.071594,0.02443,0.011479,-0.122442,-0.067084,0.146051,-0.171042,-0.045587,-0.139411,0.040159,-0.016223,0.029234,0.122212,-0.070115,0.055014,0.062984,-0.032632,0.111044,0.059416,-0.004473,-0.016592,0.113049,-0.105294,0.035882,-0.089094,0.005046,-0.165369,0.089867,0.006243,-0.003604,-0.012296,0.073496,-0.008775,0.042506,0.006583,0.08091,-0.025314,0.062941,0.034491,0.093857,0.092817,-0.022668,-0.153646,0.014864,-0.161068,0.116174,-0.002254,0.114705,-0.146889,0.038322,-0.018582,0.121209,-0.033923,0.081258,-0.155971,0.121099,0.036942,0.008789,-0.012309,-0.036292,-0.112092,-0.129214,-0.006822,-0.033595,-0.040324,-0.000118,0.062938,0.0891,0.09777,0.121564,0.0223,0.030658,0.036707,-0.050907,0.003477,-0.058138,-0.066734,-0.152113,0.114929,0.050818,0.123598,0.047066,-0.051115,-0.116899,-0.124896,-0.047115,0.111057,-0.009636,0.012798,-0.087156,0.078577,-0.022849,-0.100401,-0.147589,-0.053835,0.052025,-0.171777,-0.094627,-0.026136,0.083598,0.081226,0.042991,-0.068752,-0.024924,-0.140635,0.082393,-0.141863,0.074379,-0.008459,-0.019795,-0.020685,0.123666,0.019228,-0.086377,-0.051888,-0.01784,-0.106489,-0.113557,0.124219,-0.025231,0.013662,5.9E-05,EN,0,0
group_3030,-0.111355,-0.012127,-0.180677,-0.089547,0.229078,0.048865,-0.157432,0.047097,0.152064,0.027857,0.025239,-0.042645,0.100488,0.173566,0.033992,-0.188069,-0.119618,-0.054739,-0.078626,-0.002978,0.021379,0.165468,-0.115439,0.093445,-0.118549,0.039168,-0.084916,-0.039612,0.148016,0.090819,0.077427,-0.130771,-0.036891,-0.094318,0.083522,-0.065673,-0.010571,0.027587,0.133545,0.173368,-0.10729,-0.034067,-0.130879,-0.009271,0.133725,0.00585,-0.103216,-0.002784,0.086381,-0.102031,0.033796,-0.031465,0.066429,-0.001733,0.028099,0.11614,0.036767,0.018675,0.15573,0.1143,0.133315,-0.028155,0.057811,0.0279,0.08444,0.169574,0.017644,0.062757,-0.018774,-0.028168,0.015413,-0.020182,0.045144,0.101054,0.075499,-0.075855,-0.168944,-0.041496,0.131243,0.017939,0.071391,-0.08295,-0.077446,-0.053473,-0.036764,0.015461,-0.239504,-0.117481,-0.163109,0.007338,0.009552,0.015985,-0.037542,0.020013,0.047773,0.029001,0.204182,0.09438,-0.162281,-0.107068,-0.146391,-0.086032,-0.063347,-0.064344,0.131494,0.077951,0.010742,0.015593,0.017419,-0.142556,-0.001279,-0.132933,0.079595,-0.082318,-0.090251,-0.030561,0.145309,0.109762,0.047855,0.042654,0.23158,0.151946,-0.053269,0.157506,0.059222,-0.162479,-0.077413,0.133916,EN,1,0
group_3320,0.091926,-0.024497,-0.007883,-0.018784,0.129548,-0.062046,-0.101066,0.017374,-0.110694,-0.024739,0.074461,0.155135,0.015616,-0.082213,-0.08039,0.104358,-0.1043,0.002601,0.167773,0.010362,0.129128,-0.09112,-0.139313,-0.106332,-0.079502,-0.085771,0.07565,0.16656,0.086239,-0.077976,0.085586,0.085637,-0.157901,0.120286,-0.006036,-0.020685,-0.068904,0.093395,0.130046,-0.119599,-0.041467,0.089904,-0.0065,0.080036,-0.062408,0.100873,0.020653,0.102318,-0.010452,-0.099273,-0.012311,-0.055967,0.088187,-0.143248,0.080959,-0.06129,-0.185858,-0.141693,-0.024918,-0.061448,-0.006043,-0.133884,-0.040069,-0.046456,0.135176,0.070625,0.113178,-0.039229,0.069294,-0.082402,-0.051989,0.033066,0.021829,-0.021623,0.064364,0.063743,0.147514,0.048993,-0.06138,0.035196,0.108361,-0.002445,-0.10026,-0.038882,-0.055118,-0.050833,0.173241,0.109199,0.072233,-0.026657,-0.132644,-0.010681,-0.058069,0.119548,0.037267,0.178133,-0.131689,-0.036331,-0.034896,0.19894,0.088586,0.086443,0.082934,0.021828,-0.100636,-0.073689,0.120992,0.04884,0.056819,0.015724,-0.088128,0.133491,-0.014305,-0.082434,-0.002343,-0.057487,0.087566,-0.015469,0.02782,0.171918,0.095291,-0.116808,0.056695,-0.030646,0.08587,0.060385,0.134421,-0.190772,EN,0,0
group_3031,0.029776,-0.091782,-0.114965,0.07378,0.189046,0.024304,-0.217203,0.169655,0.046024,-0.140123,0.03103,-0.161178,-0.093109,0.061366,-0.108696,-0.019237,-0.004205,-0.169663,-0.033436,0.024592,0.103379,0.068217,-0.058552,-0.049333,-0.050436,-0.154159,0.03558,-0.04172,0.027929,0.174442,0.133802,-0.210714,0.060418,-0.091848,-0.051404,0.215744,0.107493,0.008215,0.065457,-0.019896,-0.122611,-0.061141,-0.133112,0.054785,-0.076807,-0.089135,-0.04888,9E-05,0.059139,0.00032,-0.023165,0.060526,-0.089121,0.012884,-0.08309,-0.063727,-0.054859,0.074127,0.166334,0.114075,0.13666,-0.037292,-0.009252,-0.067083,0.116596,0.021103,-0.168065,0.005209,0.016655,-0.014852,0.214015,0.027502,0.239864,0.07871,0.173864,-0.134113,-0.080274,0.032559,0.084786,0.042979,-0.036778,0.023397,-0.05852,-0.033445,-0.061332,0.073396,-0.194817,0.003856,0.058225,-0.157415,0.013807,-0.002067,-0.058611,-0.083392,-0.021569,-0.008737,0.131355,0.035787,-0.013746,0.063687,-0.133154,-0.010424,-0.133899,0.011602,-0.067853,-0.032652,-0.007842,0.04448,0.003004,-0.080197,0.083858,-0.0466,0.04239,-0.059136,0.03567,-0.134097,0.082793,0.185481,0.136593,-0.017471,0.026756,0.042564,-0.011757,0.134342,0.005976,-0.044218,0.017001,0.11628,EN,1,0
group_3330,0.012911,-0.145599,0.091217,-0.063326,0.046824,-0.033718,-0.035961,-0.154623,-0.099877,-0.145606,0.017376,0.12516,-0.028562,-0.116577,0.093174,0.13765,-0.073619,-0.029731,-0.152697,-0.124824,-0.036467,0.047569,-0.112672,-0.046869,0.02282,-0.010386,-0.008436,0.004791,-0.041079,-0.118372,0.168635,-0.038064,0.056756,-0.005559,-0.015135,-0.001105,0.029182,0.040854,-0.060622,0.019215,0.006401,-0.10699,-0.170367,-0.074672,-0.015811,0.084054,-0.040342,-0.108756,-0.018751,-0.082803,-0.005999,0.097727,0.014055,-0.022124,-0.011859,-0.019989,0.020139,-0.041977,0.039228,0.020992,-0.11994,0.025181,-0.156329,-0.116277,0.002889,0.092675,0.088411,-0.051748,-0.089279,0.004292,0.016916,0.000232,0.127939,-0.025122,-0.002232,-0.019563,-0.079752,0.095204,0.033463,0.142966,-0.011525,-0.162236,0.035901,0.045502,0.097637,0.100396,-0.129969,0.053247,-0.03991,-0.045281,0.121393,0.068551,0.14423,0.02736,-0.123207,0.122043,0.039461,-0.11789,0.154571,0.147519,0.044882,0.035296,0.032265,-0.048235,-0.01277,-0.109336,0.055759,-0.022262,-0.082607,0.036855,-0.017858,-0.074509,-0.042283,0.085034,-0.105745,0.127639,-0.081453,-0.111437,-0.017558,-0.00683,0.067082,-0.032631,-0.113948,-0.126541,0.042632,0.088647,-0.034739,-0.104288,EN,0,0
group_3033,-0.038942,-0.147532,-0.055107,-0.089317,0.097465,0.103049,-0.165371,0.157368,0.018393,-0.09678,0.166341,-0.169644,-0.003236,-0.005566,0.229726,0.064467,-0.016467,-0.030181,-0.036171,0.092771,0.022296,0.195449,0.013813,-0.121553,-0.055865,-0.106683,-0.089772,-0.056859,0.171961,0.076029,0.05715,-0.135645,0.105412,0.003687,0.020563,-0.082816,0.007812,-0.048614,0.130914,0.038718,-0.121003,-0.101865,-0.05179,0.062153,0.09964,-0.123601,-0.137036,0.0067,0.028518,0.016868,0.154683,0.068797,0.032292,-0.016875,-0.12404,-0.068771,-0.006329,0.022041,0.034614,0.00698,0.21999,-0.146806,0.22958,0.175842,0.018596,0.054112,-0.142217,0.076749,-0.209731,0.199862,0.130001,-0.236119,-0.011495,0.097701,-0.102159,-0.114173,0.017261,0.068043,0.109062,0.130596,-0.195613,0.027937,-0.074713,-0.11258,0.033464,0.192731,-0.074418,-0.050331,-0.090069,-0.139047,0.04456,-0.036251,-0.191606,-0.150311,-0.077842,-0.062386,0.049066,0.025073,-0.147416,-0.143981,-0.053522,-0.113355,-0.13636,-0.174416,0.023976,-0.033007,-0.1302,0.147175,0.081834,-0.234057,0.014823,0.052326,-0.011627,-0.092741,0.206687,-0.143992,0.133312,-0.037791,-0.021403,-0.167296,0.096332,-0.072217,-0.051028,-0.002261,0.116203,-0.155668,0.048255,0.109202,EN,1,0
group_3734,-0.022126,-0.058558,-0.042632,0.106741,-0.10383,-0.054345,-0.115038,0.057884,-0.063983,-0.098857,0.118715,0.060533,0.064442,-0.035452,0.064076,-0.041799,0.060443,-0.185629,0.013691,0.039843,-0.053873,0.090358,-0.064992,-0.055,0.017918,-0.01665,-0.170384,-0.164703,-0.05088,0.076274,-0.080559,-0.010869,0.056935,-0.099574,0.062359,-0.053331,-0.108403,0.051862,-0.08744,0.050189,0.010221,-0.105379,0.016747,-0.108684,0.031327,0.062639,-0.031706,-0.158321,0.081314,0.003171,-0.105045,-0.057878,0.186767,0.051711,-0.130011,-0.001823,0.023668,-0.056326,0.024917,-0.103268,-0.053404,-0.028469,-0.051751,0.143124,-0.01145,-0.071134,-0.100166,0.172283,-0.168177,-0.028021,-0.058698,0.017366,0.00263,0.135307,-0.006312,-0.097567,-0.088717,-0.012608,0.010342,0.037506,-0.125779,0.05442,-0.180204,-0.106167,-0.136963,-0.008813,0.174691,0.005918,-0.136394,-0.04976,0.162065,0.014879,-0.142702,0.150251,-0.071402,0.046953,-0.015146,0.019609,0.005744,0.10773,-0.129261,0.088292,-0.066442,-0.063101,0.030252,0.118528,0.097085,-0.091282,0.018194,-0.175552,0.167051,-0.127778,0.10302,0.040738,0.132751,-0.066011,0.078929,0.03635,0.180766,-0.025316,-0.133175,0.01821,-0.002034,0.127815,0.041151,-0.050526,-0.131093,0.054874,EN,0,0
group_3034,-0.07282,-0.132398,-0.153697,0.035918,-0.000439,-0.061943,-0.067079,0.025262,0.095457,-0.14937,0.031246,-0.10708,-0.174825,0.036158,0.035888,-0.090478,-0.091925,-0.038064,-0.093051,0.00214,0.057501,0.150172,-0.014113,-0.012223,-0.127846,-0.10704,-0.098316,-0.019663,-0.098712,0.038068,0.080774,-0.201154,0.029438,-0.128242,-0.041631,-0.057504,0.126124,-0.068689,0.057473,0.054563,-0.056329,-0.071325,-0.049082,-0.079329,0.036657,0.015761,-0.071164,-0.193507,0.136396,0.076058,0.082763,0.097091,-0.003107,0.012415,-0.019585,0.180397,-0.011366,0.165671,0.009972,0.012717,0.11469,-0.080812,-0.010627,0.04354,0.154209,-0.063169,-0.117802,-0.089512,-0.052118,0.000755,0.082773,-0.043197,0.117114,0.068284,-0.003962,-0.193866,-0.193751,-0.029801,0.063552,0.024229,-0.090978,-0.141556,-0.076452,-0.169967,-0.053536,0.096067,-0.023597,-0.111436,-0.098641,-0.104036,0.029376,-0.027783,-0.079888,-0.105608,0.123599,-0.094595,0.130511,0.242014,-0.037042,-0.166533,-0.203752,-0.176443,-0.139936,-0.133658,0.024754,-0.107309,-0.196544,0.180444,0.014805,-0.068718,0.062977,-0.207659,0.037975,-0.088608,0.038511,-0.205829,0.104258,0.158278,-0.046539,0.052996,0.136785,0.000874,-0.071226,0.020614,0.04952,-0.159867,-0.047571,0.119915,EN,1,0
group_385,-0.010222,-0.012435,-0.056408,-0.011548,-0.017331,-0.167036,-0.136162,-0.003734,-0.065492,0.073937,0.015005,0.12953,-0.001492,-0.000648,-0.058993,0.034275,0.057496,-0.080438,-0.009881,0.018833,-0.076615,0.036401,0.053053,0.005394,0.120029,0.00938,0.116531,0.137579,-0.004874,-0.10336,0.075482,0.153959,0.073952,-0.022916,-0.140211,-0.164991,-0.044689,-0.098004,-0.012016,-0.012656,-0.072306,0.025613,0.031942,-0.130982,-0.113236,-0.014641,-0.096729,-0.052345,-0.042387,0.079853,-0.114899,0.045242,-0.045205,-0.126651,-0.05403,-0.092392,-0.034781,0.015173,-0.027151,0.031398,0.176523,-0.01207,-0.016353,0.007176,-0.051736,-0.028952,0.145941,0.045401,-0.078689,-0.054595,-0.07013,0.025641,0.069705,0.13249,0.118318,0.022942,0.01527,0.084462,-0.061822,0.077327,0.011991,-0.020513,-0.10792,-0.062799,-0.020739,-0.005763,-0.086817,-0.136308,-0.065546,-0.11379,-0.029774,-0.124685,0.052862,-0.094563,0.014725,0.124149,-0.028058,-0.012739,-0.169349,-0.023297,-0.124217,0.003674,0.0222,0.114603,-0.007204,0.086832,-0.006447,-0.070414,0.000843,0.086006,-0.023237,-0.131766,0.060927,0.027575,-0.092784,-0.016277,-0.013802,-0.104627,0.024751,0.086489,-0.078982,-0.075266,0.045743,-0.121111,-0.140428,0.021579,0.084382,0.010953,EN,0,0
group_3035,-0.019792,0.035032,-0.103686,0.023919,0.000983,0.08878,-0.118356,0.21674,0.126396,-0.141414,0.00811,-0.232992,0.008973,0.114209,0.104861,0.04174,-0.14774,-0.156844,-0.052876,-0.06184,-0.019418,0.065605,-0.070506,-0.184884,-0.235248,-0.083517,-0.237274,0.058329,-0.01481,0.152721,0.058515,0.042465,-0.083679,-0.061288,0.080917,0.23543,0.07083,-0.000236,-0.011216,0.2432,0.054328,-0.205295,-0.11148,0.079757,-0.011254,-0.038022,0.082773,-0.067333,0.17866,0.013482,0.238437,-0.006097,0.054935,0.128396,-0.161697,0.059346,0.137747,-0.06205,-0.0652,0.02898,0.13613,-0.037433,0.041529,-0.065734,0.107335,-0.081859,-0.117505,0.091602,-0.037807,0.145417,0.205595,0.044398,0.227717,0.09312,0.041173,-0.137563,-0.080493,0.004184,-0.054793,0.228975,-0.058607,-0.073455,-0.006029,-0.087419,-0.116151,0.02947,0.012253,-0.029571,0.005331,-0.076006,0.003098,-0.055724,-0.007499,-0.107049,0.221689,-0.021982,0.213044,0.02351,-0.155434,-0.046337,-0.030083,-0.010178,-0.027152,-0.18163,0.086342,-0.203439,-0.046777,-0.038414,-0.026211,-0.052744,0.219365,0.004006,-0.04627,-0.158581,0.031294,-0.089906,0.026305,0.017385,0.168426,-0.006385,0.132015,0.065277,-0.00664,0.012597,0.116318,0.061814,-0.181831,0.040658,EN,1,0
group_386,0.0081,0.09151,-0.018806,0.044894,0.072288,0.100123,0.030269,-0.134278,0.159607,-0.024573,-0.065447,0.154804,-0.065844,-0.125885,0.05157,0.132843,-0.171106,0.013368,-0.025617,-0.012752,-0.089438,0.150909,0.096255,0.048779,0.11421,0.130613,-0.027669,-0.046908,-0.047574,-0.027063,0.003641,0.017459,0.04769,-0.09807,-0.030824,0.129411,-0.005142,0.105682,0.074243,0.140384,-0.056049,-0.062248,-0.030009,-0.056258,-0.032511,-0.018375,0.019201,-0.130471,-0.083975,0.009902,0.070268,-0.161011,-0.163963,-0.049502,0.032736,-0.001281,-0.031874,-0.120259,0.043664,-0.013772,0.013385,-0.090067,0.094927,0.013835,0.006986,0.11731,-0.146393,-0.147272,0.032437,-0.007291,0.06404,-0.065562,0.089602,0.091354,0.051583,0.12327,-0.00075,-0.037595,-0.040649,-0.05267,0.015086,0.009931,-0.105478,-0.01283,0.066883,0.027769,0.070464,0.003749,-0.014163,0.102562,-0.043375,-0.025283,0.138732,0.020796,0.017676,-0.067597,-0.155902,0.03008,-0.038458,0.166404,0.069216,-0.11145,-0.05655,0.107129,-0.172627,0.076337,0.039276,0.147175,0.027552,-0.020305,-0.097061,0.008856,-0.096912,-0.062114,-0.082414,0.058313,-0.140061,-0.021684,0.121331,-0.055594,-0.074204,0.065786,0.076238,0.058167,0.07697,-0.117903,-0.040094,0.001679,EN,0,0
