GeneSymbol	V0	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100	V101	V102	V103	V104	V105	V106	V107	V108	V109	V110	V111	V112	V113	V114	V115	V116	V117	V118	V119	V120	V121	V122	V123	V124	V125	V126	V127	Lgroup	GeneLabel
group_3038	0.028224	-0.184655	-0.101671	0.096495	0.045601	-0.074113	-0.173531	0.141042	0.102169	-0.137853	0.030655	-0.037686	-0.134689	0.146862	0.171188	-0.081462	-0.069217	-0.024779	0.070839	-0.180724	0.238877	0.116052	-0.138256	-0.000678	-0.002459	0.078564	-0.112398	-0.18728	0.223322	0.036697	0.131372	-0.163827	0.166437	-0.032542	0.099518	0.169266	0.006243	-0.010347	0.064825	0.145219	0.054451	-0.160013	-0.171989	-0.145662	0.12194	-0.01026	-0.200012	-0.082641	0.148383	-0.026421	0.053907	0.055169	0.032559	-0.019762	-0.20213	0.118122	0.203285	0.10767	0.099808	-0.00622	-0.036038	-0.063049	0.013148	0.117319	-0.029034	0.12992	-0.078888	0.101287	-0.066067	-0.06131	0.144882	-0.000799	-0.089003	0.117056	0.130409	-0.102156	-0.125896	-0.038298	-0.076405	-0.017351	-0.070956	-0.206378	0.089824	-0.078541	-0.087488	0.079814	-0.105369	-0.070383	-0.117414	-0.018881	0.160149	0.071744	-0.069298	-0.071791	0.100813	-0.087697	0.082895	-0.100238	-0.032171	-0.073173	-0.027101	-0.145459	-0.162324	-0.066239	0.113845	-0.101053	-0.13589	-0.028751	-0.080853	-0.107929	-0.015651	-0.089935	-0.019582	-0.093041	0.162573	-0.192676	0.010441	0.048727	0.056788	0.019008	0.08626	0.040041	0.040262	0.186384	0.152627	-0.093638	-0.123246	-0.055577	1	0
group_3039	-0.062183	0.056221	0.046289	0.113969	-0.030798	0.18663	-0.12237	-0.049002	0.223935	-0.065713	0.13047	-0.078387	-0.070117	0.126881	0.065409	-0.068389	-0.114138	0.008453	-0.155663	-0.05287	0.022002	0.119728	0.074526	-0.14924	-0.060063	0.029163	0.038626	-0.017131	0.146617	0.018634	0.225804	-0.217543	0.107687	-0.07497	0.105593	-0.02351	0.006721	-0.112267	0.166468	0.183321	0.093111	-0.086566	-0.219086	-0.043753	0.018673	-0.10648	-0.039405	-0.012791	-0.00651	-0.07127	0.03369	0.188069	0.067898	0.156655	-0.032624	0.154069	0.134671	0.176339	0.21486	-0.057435	0.048798	-0.082724	-0.061821	0.011011	0.144289	0.136339	-0.035863	-0.035338	-0.140824	0.008754	0.047926	0.000556	-0.006941	0.099045	0.04886	-0.004909	0.032027	-0.021031	-0.099331	0.089196	-0.063944	-0.136924	-0.131035	-0.10274	-0.055276	-0.023831	-0.12427	-0.118996	-0.061286	-0.113021	0.119805	-0.084896	-0.174493	-0.082606	0.064063	-0.166464	0.108632	0.109806	-0.000972	-0.017364	-0.194794	-0.181933	-0.019048	-0.187	0.074748	-0.134703	-0.03977	0.05525	0.130927	-0.10429	0.04775	-0.053243	0.13362	-0.106516	-0.044808	-0.107544	0.177121	0.005219	-0.004549	-0.056974	0.158762	0.042108	0.044818	0.08778	0.142413	-0.126829	-0.089127	0.002204	1	0
group_3289	-0.046422	-0.114839	-0.081196	0.063646	0.078226	0.123227	-0.060545	-0.06124	0.150321	-0.204861	0.235688	-0.095532	-0.104316	0.099299	0.075381	-0.127143	-0.026778	-0.179609	-0.079607	-0.094296	-0.00777	0.12608	-0.242159	0.042992	-0.064601	-0.113757	-0.011349	-0.037403	0.052291	0.10216	0.205098	-0.030242	0.127253	-0.151075	0.214138	0.106752	0.070742	-0.090043	0.023816	-0.053653	-0.068544	-0.223753	-0.10456	-0.093575	0.005469	-0.064203	-0.039727	-0.103465	-0.032802	-0.097569	0.159246	-0.050394	0.110269	-0.021937	-0.037091	-0.015067	0.008097	0.155713	0.063821	0.094121	0.039098	0.031662	-0.093988	0.041566	0.110407	-0.011563	-0.169948	0.065604	-0.102808	0.03278	-0.061893	-0.012553	0.078424	0.087886	0.133926	-0.045706	-0.148815	-0.012112	0.095209	0.07686	-0.104101	0.082029	-0.147919	-0.118657	-0.010546	0.213262	0.010899	-0.080553	0.018138	-0.181818	0.204887	-0.07833	-0.124523	0.00072	-0.012291	-0.111837	0.107612	0.053655	-0.071428	-0.151521	-0.063108	-0.07548	-0.130859	-0.124838	-0.099371	-0.021709	-0.12917	0.042771	0.109929	-0.136106	0.022618	-0.055542	0.106401	-0.210792	0.045105	-0.189998	0.091027	0.143541	0.084102	0.044879	0.03026	0.080013	-0.073477	0.097583	-0.050769	-0.171306	-0.175143	0.025426	1	0
group_3763	-0.140336	-0.130137	-0.12748	0.009672	-0.046635	-0.049659	-0.103593	0.09675	0.012272	0.07955	0.030646	-0.087314	-0.121647	0.025046	0.145136	-0.167384	-0.019746	-0.099375	-0.09625	-0.108831	-0.092414	0.065194	-0.140945	0.016601	-0.051365	-0.16219	-0.063073	-0.057597	-0.022548	0.079313	0.190855	-0.196575	0.046475	-0.068328	0.075891	0.044121	0.031398	-0.147488	0.149619	0.05883	-0.009132	-0.030325	-0.093897	0.001089	0.190807	-0.032475	0.047379	-0.132001	-0.052677	-0.020515	0.09254	-0.004377	-0.068163	0.080948	-0.095702	0.074214	0.060665	0.169888	0.139676	0.010457	-0.033574	-0.170439	-0.02997	0.053288	-0.047233	0.157561	0.001798	-0.028439	0.025799	0.083451	0.16346	-0.084508	0.209471	0.061798	0.166436	0.070988	0.085858	-0.167044	0.199797	-0.027229	0.079922	-0.149321	-0.207355	-0.047857	-0.15219	0.039039	-0.052128	-0.118765	0.017779	-0.074658	0.163322	-0.030494	-0.129326	-0.016834	0.12086	0.057541	0.097606	0.175803	-0.211971	-0.125017	-0.007668	-0.034158	-0.059195	-0.15578	0.041693	-0.097136	-0.108976	0.051537	0.16327	-0.175595	0.14221	-0.068376	-0.124825	-0.188583	0.014447	0.015486	-0.020649	0.149678	-0.016474	-0.006417	0.015944	0.070159	-0.082138	0.131883	0.152906	-0.085317	-0.072652	0.002792	1	0
group_3764	0.02284	0.013826	-0.088113	0.025653	0.129447	0.028838	0.013812	0.119828	0.060509	-0.122642	-0.024617	0.009498	-0.10884	-0.008187	-0.003428	0.03808	-0.087694	-0.187581	-0.109727	-0.062379	-0.083115	0.14017	0.019395	-0.191534	0.016158	0.029332	0.028679	0.021355	0.237015	0.118707	-0.076179	-0.177981	0.070125	0.022657	-0.04661	0.048073	0.167991	0.021718	0.068908	0.16187	-0.183775	-0.215136	-0.083365	0.071109	0.074612	-0.03752	0.041378	-0.132016	0.099922	-0.039452	-0.079548	0.05495	0.1106	0.102493	-0.175163	0.065896	0.009055	0.040239	-0.064822	0.078834	-0.018872	-0.110587	0.141757	0.103302	0.182974	0.070694	-0.047165	0.169952	-0.074986	0.01908	-0.100348	0.008147	0.047663	0.093553	0.074349	0.096593	-0.128034	-0.117072	0.001185	0.031517	-0.200693	0.088146	-0.033269	-0.054616	0.039064	0.089853	-0.131056	-0.155444	0.087891	-0.082602	0.046643	-0.053471	-0.019638	-0.099779	0.10954	-0.171455	0.123397	0.194122	0.013703	-0.045443	0.00242	-0.010226	-0.113523	-0.059567	0.084219	-0.047081	0.015307	0.010156	0.051813	-0.047502	0.200192	0.040616	-0.036547	-0.038816	-0.038568	-0.098136	-0.034324	0.118533	-0.000641	-0.043803	0.056116	0.002708	-0.127062	0.161119	-0.100933	-0.205504	-0.158951	0.129794	1	0
group_3765	0.070418	-0.121864	-0.127254	0.144154	0.004989	0.165763	-0.140881	0.067179	-0.066734	0.023969	0.141565	-0.153897	0.103278	0.118794	0.003439	-0.038825	0.026038	-0.036267	-0.033668	-0.009152	-0.044882	0.058351	0.036028	-0.062645	0.00829	-0.161042	-0.210801	0.024192	0.080957	0.155435	0.039058	-0.029476	-0.005307	0.057294	0.062116	0.086538	-0.03999	-0.117494	0.163531	0.123344	0.061041	0.005967	-0.072009	-0.191989	0.03743	0.008715	-0.157113	-0.015729	0.147067	0.106406	-0.013513	-0.059784	0.119783	0.239804	-0.036529	-0.027004	-0.067303	0.169258	-0.00845	0.106984	0.181952	-0.231408	-0.032498	0.083955	0.002452	0.134919	0.056693	0.121033	-0.028394	0.092642	0.044994	0.047587	0.030034	-0.00776	0.135611	-0.083229	-0.184874	-0.04955	-0.002472	0.152674	-0.100237	-0.033019	-0.05946	0.092813	-0.106592	0.147741	-0.01158	-0.093363	-0.043369	-0.056588	-0.015829	-0.063566	0.085837	-0.099206	0.110203	-0.233525	0.134233	-0.01981	-0.122192	-0.083156	-0.065945	0.036945	-0.058211	-0.158971	0.152571	-0.00451	-0.093715	0.226632	-0.033458	-0.182449	0.040772	-0.121891	0.096537	-0.177802	0.219494	-0.198762	0.040426	0.132845	0.128926	-0.031011	0.018529	0.191176	-0.009201	0.179711	-0.051588	-0.11968	-0.035586	0.027914	1	0
group_3771	-0.151962	-0.180434	-0.044578	0.021093	0.111905	0.028277	-0.139164	0.095104	0.119121	-0.043773	0.087411	-0.137357	-0.051174	0.147041	0.118078	-0.046337	-0.114992	-0.17381	0.006144	-0.024056	0.047286	0.077306	-0.018672	-0.019496	-0.160247	-0.010796	-0.068601	0.028159	0.060804	0.208105	-0.040912	-0.192141	0.163879	-0.162617	0.069322	0.102551	0.056182	-0.152351	0.159407	0.097792	-0.150485	-0.07592	-0.160978	-0.058875	0.074079	-0.122882	-0.107946	-0.025249	0.123234	-0.208873	0.023528	-0.01768	0.002216	-0.005777	0.012531	-0.025378	0.024466	0.019246	-0.036481	0.198897	0.043701	0.067348	0.096066	0.044986	0.141837	-0.047587	-0.004448	-0.011733	-0.094713	0.025483	0.07813	-0.184482	-0.003828	0.046935	0.020103	-0.094023	-0.080969	0.018267	0.084954	0.24479	-0.127172	-0.119872	-0.127824	-0.191893	0.059053	0.115191	-0.07697	-0.15675	0.04535	-0.037365	0.102893	-0.145036	0.067182	0.064419	0.147308	-0.223742	0.168487	0.072715	0.061303	-0.130547	0.038557	-0.017158	-0.09162	-0.123749	0.038783	-0.103034	-0.153001	0.228369	0.147577	-0.234543	0.054277	-0.201055	0.0822	-0.000295	0.105042	-0.01591	0.145785	0.077407	-0.050129	-0.155664	0.022723	0.123654	-0.104081	0.125707	0.073207	-0.145303	-0.181129	0.126184	1	0
group_3773	-0.22882	-0.122957	-0.055064	0.003887	-0.006409	0.111785	-0.079347	0.107385	0.09393	-0.168683	0.01014	-0.167928	-0.115308	0.079395	0.041686	-0.115775	-0.080163	-0.015706	-0.177581	-0.140822	0.135459	0.096683	-0.142056	-0.101814	0.003232	-0.061426	-0.056477	-0.066621	0.102455	0.074975	0.110924	0.061473	0.065227	0.020268	0.140841	-0.048926	0.16923	-0.08219	0.088271	0.071799	-0.06745	-0.026438	-0.174479	-0.066566	0.137158	0.047593	-0.102521	-0.17776	-0.038294	-0.069467	0.12489	-0.048167	0.20319	-0.001322	-0.029519	0.084366	0.063751	0.029421	0.079733	0.065339	0.143503	-0.114058	0.059528	0.014667	-0.04189	0.146128	0.006331	0.033327	-0.103314	0.018037	0.086898	-0.011851	0.147575	0.18103	0.053199	0.030123	0.009317	-0.222432	0.100785	0.000709	-0.039283	-0.055238	-0.137015	-0.083723	-0.231964	0.151776	-0.118022	-0.14785	-0.170453	0.050095	0.029449	0.015828	-0.132033	-0.01025	0.064999	-0.057322	0.117839	0.025958	-0.212974	-0.033628	-0.016989	-0.076718	-0.22009	0.076619	0.123456	0.075902	-0.004014	0.108968	0.04216	-0.143252	0.052925	-0.185153	-0.057966	-0.027188	0.101523	-0.081719	-0.048083	0.096285	0.066078	-0.069217	-0.00875	0.072682	-0.217557	0.093863	0.024108	-0.044381	-0.208893	-0.039639	1	0
group_3775	-0.152	0.001281	-0.047402	0.200197	0.079879	-0.010017	-0.137988	0.092846	-0.034616	0.001401	0.004084	-0.022683	-0.057035	0.077344	0.020424	-0.081714	-0.058415	-0.192985	0.07118	-0.078854	-0.042722	0.021001	-0.161421	-0.140251	-0.045652	-0.180743	-0.238075	-0.030321	0.099398	0.12597	0.040608	-0.049688	0.059764	-0.100661	0.035489	-0.087481	0.177544	-0.079759	0.147777	0.10455	0.017837	-0.14307	0.068344	0.012087	-0.01032	-0.037508	-0.118529	-0.066376	0.09494	0.003798	0.080258	0.140675	0.155215	0.1242	-0.209224	0.19066	0.101298	0.227827	0.212192	0.117674	0.034298	-0.237064	0.068669	-0.006479	0.045953	0.203028	-0.097481	0.137499	0.009202	0.173368	-0.086302	-0.10176	0.116852	0.149638	0.190097	-0.0837	-0.136537	0.030712	0.066978	0.094555	-0.039718	-0.081144	-0.128752	-0.085896	-0.097325	0.108191	-0.028279	-0.063391	-0.144458	-0.172988	-0.064677	-0.060712	-0.118108	-0.04352	0.048962	-0.03101	0.015178	0.188422	-0.167566	0.0778	0.006616	-0.167643	-0.055878	-0.057644	0.092742	-0.046348	-0.152876	0.019675	0.00799	-0.15135	0.185817	-0.166093	-0.028855	-0.05898	0.13576	-0.070527	0.103833	0.205627	-0.031356	-0.159531	0.199233	0.121986	-0.186931	0.150768	0.219303	-0.06391	-0.083069	0.143713	1	0
group_3947	-0.16191	-0.102373	-0.168549	0.055875	0.163261	0.079937	-0.19632	-0.050506	0.028003	0.033344	0.192511	-0.084316	-0.079011	0.234073	-0.025589	0.063886	-0.056651	-0.234278	-0.209318	-0.142528	-0.019572	0.014629	-0.130222	-0.07536	-0.143183	0.034626	-0.122611	-0.097833	-0.013893	-0.029228	0.181883	-0.004506	-0.028324	-0.02238	0.076327	-0.013944	0.073502	-0.008154	-0.024072	0.024085	-0.046512	0.05091	-0.200687	0.032001	-0.012229	-0.091214	-0.088221	-0.030853	0.062391	0.035435	0.160006	0.083067	0.129918	0.061868	-0.170616	0.125756	0.145846	0.10653	0.011155	-0.045434	-0.007713	-0.159497	0.198571	0.001595	0.034719	0.181312	0.039795	0.039171	-0.108425	0.078193	0.213948	-0.063702	0.151982	0.009008	0.078244	-0.174613	0.055954	0.036512	0.025134	0.103819	-0.048297	-0.032228	0.012196	-0.141786	-0.039275	0.069338	-0.226853	-0.216874	0.081206	0.012975	0.052659	-0.155709	-0.160352	-0.104502	0.024828	0.017974	-0.008773	0.196543	0.018696	-0.020008	-0.233833	0.016975	0.08757	-0.092215	-0.029131	-0.183151	-0.170783	0.132667	0.10577	-0.071169	0.104368	-0.158676	0.062411	-0.008625	-0.053998	-0.115682	0.187182	0.022099	0.230359	0.009949	0.068155	-0.039885	-0.128466	0.059194	-0.042844	-0.085513	-0.078042	0.151494	1	0
group_3949	-0.097517	-0.01721	-0.092884	0.028387	-0.025236	0.041837	-0.135956	0.220561	-0.107145	-0.184222	-0.020124	-0.047558	0.000589	0.035149	0.01573	-0.090117	0.041873	-0.223708	-0.11336	-0.06387	0.072555	0.01446	-0.226953	0.041596	-0.022132	0.033902	-0.084134	-0.131837	0.111036	-0.009544	-0.0208	-0.002925	0.002001	-0.216269	-0.101398	-0.065636	-0.003285	-0.096386	0.157045	0.136799	-0.072193	-0.147288	-0.111702	-0.135703	0.10167	-0.162824	-0.140566	0.00788	0.124158	-0.16131	0.168771	0.128423	0.055308	0.173057	0.073101	-0.087888	0.039274	0.123763	0.220489	0.237963	0.037254	-0.075173	0.071542	0.02135	0.057521	0.031265	-0.135355	-0.030686	-0.189208	0.158634	-0.02759	-0.192354	0.0911	-0.028078	0.137325	-0.042999	-0.12169	-0.020699	0.224841	-0.020219	-0.001029	-0.152022	-0.081672	-0.080185	-0.216337	0.039332	-0.086191	-0.190031	-0.029342	-0.07629	0.169024	-0.15611	-0.004744	0.059466	-0.089128	-0.026868	-0.062971	0.10691	-0.150909	-0.038014	-0.186058	-0.011633	-0.174412	-0.153323	0.141621	-0.11462	0.082012	0.226159	0.111915	0.090915	0.157379	-0.154241	0.143258	-0.025896	0.095504	-0.113271	0.03487	0.175618	0.037131	-0.19222	0.125544	0.076088	-0.22489	0.178503	0.027856	-0.041407	-0.052725	0.036661	1	0
group_4148	-0.103042	-0.175125	-0.080192	-0.088772	-0.049838	0.123043	-0.078533	0.15019	0.181766	-0.114083	-0.024216	-0.047231	-0.078429	0.067228	0.11125	-0.216436	0.027053	-0.152775	-0.079373	0.053689	0.033404	0.187771	0.053145	-0.01029	-0.221096	-0.031715	-0.133233	-0.181118	0.161571	0.099235	0.213629	-0.06113	-0.059391	-0.187878	0.164758	0.127768	0.014755	-0.109371	0.02041	0.025613	-0.148505	0.006314	0.094316	-0.040722	-0.034366	0.054854	-0.084611	-0.026734	-0.021007	-0.000534	0.039311	-0.094127	-0.038938	-0.016573	-0.020594	0.224023	0.106551	0.07148	0.072177	0.028424	0.028163	-0.092906	0.118196	0.030576	0.149301	0.077241	-0.102613	0.017593	-0.075999	0.232872	0.014069	-0.185371	0.201282	0.11268	0.082788	0.000345	-0.024516	0.046563	-0.018898	0.234624	-0.070178	-0.141299	-0.075913	-0.097657	-0.110692	-0.022977	-0.093976	-0.033387	0.068339	-0.09436	-0.081646	-0.039183	-0.169905	-0.103388	0.119467	-0.170556	0.057249	0.069112	-0.195032	-0.111932	0.005676	-0.103025	0.033053	0.06771	0.052995	-0.058111	-0.127995	0.008826	0.005885	-0.010466	0.028192	-0.060178	0.137134	-0.173329	0.110136	-0.128285	0.060433	0.079421	0.034511	0.02653	0.084536	0.115715	-0.038297	0.099445	0.048051	-0.181329	-0.031194	0.06733	1	0
group_4152	0.014476	-0.058707	-0.026877	0.149952	0.122665	-0.053391	-0.025377	-0.023439	0.144791	-0.075952	-0.000908	-0.097303	-0.151409	0.060059	0.119786	-0.165586	-0.036656	-0.014244	0.085897	-0.073078	0.004613	0.121692	-0.168391	-0.095574	-0.080017	-0.078533	-0.093029	0.056842	0.23551	0.180551	0.134269	0.033817	0.131855	0.083676	0.066457	0.081686	0.115861	-0.171723	0.101282	0.038036	-0.036635	-0.171262	-0.170974	-0.202702	0.08809	-0.188572	-0.157109	0.099371	0.175545	-0.120824	-0.103548	0.120809	0.116734	0.014329	-0.057612	0.158126	0.147204	0.035348	0.156145	0.045145	0.002434	-0.061837	-0.059157	0.112261	0.079943	0.092605	-0.189849	0.086763	-0.125802	-0.074991	0.120291	-0.137942	0.100344	0.172387	0.038547	-0.08381	-0.026345	-0.074891	0.041547	0.024705	-0.046304	-0.103545	-0.243211	-0.031142	-0.209946	-0.057217	-0.057812	-0.026392	-0.020598	-0.095709	-0.000357	-0.07165	-0.142982	0.055288	0.113561	-0.074051	0.13902	0.15596	-0.018099	-0.098611	-0.050049	-0.220981	-0.110482	-0.033703	0.134762	-0.03674	-0.012322	0.087367	0.047685	-0.100062	0.108897	-0.034401	0.026895	-0.069341	-0.050995	0.027302	0.103321	0.065736	0.097856	-0.044462	0.068573	0.088248	-0.044227	0.059747	0.009994	-0.157727	-0.105095	0.047829	1	0
group_4749	-0.078468	-0.170907	-0.092253	0.083425	-0.023755	0.158125	-0.012559	0.000766	0.069983	0.009023	0.130609	0.028777	-0.104115	-0.035216	-0.055959	-0.025065	0.040841	-0.005444	0.017315	-0.218662	0.042436	0.075902	-0.095273	-0.108704	0.02534	-0.098618	-0.049536	-0.133757	0.160904	0.059761	0.052215	-0.178368	0.070626	-0.126747	-0.067619	0.005927	0.05821	0.005228	0.178611	0.022361	0.056847	-0.108612	-0.023417	-0.128534	0.049663	-0.101207	-0.062048	0.005866	0.198958	-0.205512	-0.034396	0.168711	0.110408	-0.087595	-0.04266	0.066407	0.043239	0.123254	0.128522	0.03652	0.183238	-0.063231	0.168123	0.072097	-0.070884	-0.02815	-0.052378	0.109679	-0.000434	-0.011913	0.064602	-0.14087	0.035362	0.029474	0.189017	-0.165297	-0.193652	-0.048396	0.155539	0.123208	-0.113401	-0.108634	0.047508	-0.049568	-0.091796	0.141601	-0.090724	-0.004945	-0.06328	0.017542	0.031997	-0.217755	-0.203815	-0.087606	0.085666	-0.06324	0.183938	0.003634	0.026757	-0.18395	0.013123	-0.199212	-0.081537	-0.142829	-0.073107	0.00481	-0.108324	0.204704	0.103892	-0.114444	0.031322	-0.129092	-0.050181	-0.023642	0.14912	0.060997	0.18413	0.198204	0.018932	-0.062149	0.002717	0.194843	-0.090188	0.166874	0.037157	0.035383	-0.044589	0.215561	1	0
group_505	-0.030131	-0.001235	-0.030146	0.029555	-0.011766	0.059301	0.002561	0.182136	0.047485	0.076236	0.063666	-0.136025	0.010895	0.11854	-0.063749	-0.014073	0.049769	-0.083793	-0.224183	-0.077041	0.046558	0.076486	-0.118115	0.062675	-0.028573	-0.201532	-0.127024	-0.022842	0.078286	-0.061818	0.138091	0.058628	0.075188	-0.100605	0.225806	0.05014	-0.047366	0.057111	0.080746	-0.066039	-0.093403	-0.08015	-0.225882	-0.161544	0.110417	-0.015444	-0.142274	-0.085658	-0.10864	-0.17441	0.10627	0.143549	-0.051299	0.113412	-0.220609	0.185371	0.102043	0.212374	0.091039	0.196803	0.177063	-0.064048	0.113372	0.126845	-0.020205	0.090318	-0.101689	-0.096548	-0.169189	-0.053101	0.080542	-0.116069	0.109608	0.160271	0.151481	-0.024403	-0.221322	0.007547	0.015776	-0.050845	-0.089947	-0.217343	-0.100407	0.081924	0.064553	0.146275	-0.053164	-0.13935	-0.219359	0.006947	-0.02401	-0.102022	-0.019417	-0.02864	-0.072622	-0.171393	0.061856	-0.078912	-0.046655	-0.040364	-0.142226	-0.201186	0.033278	-0.185824	0.002909	-0.071659	-0.030632	0.104902	-0.065479	-0.158923	-0.048772	-0.078399	-0.070987	-0.106758	0.042532	0.030463	0.067784	0.091952	0.006612	-0.225454	0.157705	0.081798	-0.004921	-0.046443	0.17858	-0.204702	0.063482	0.016202	1	0
group_5179	-0.206487	-0.007092	-0.081661	0.105281	0.226345	0.070824	-0.161878	0.047609	0.085309	-0.059442	-0.051027	-0.120103	-0.222473	0.136483	0.097346	-0.102004	-0.071344	0.064677	-0.170563	-0.148237	0.042226	0.06805	-0.05775	-0.019036	0.007833	-0.02262	-0.122552	-0.213396	0.01755	0.060703	0.247117	0.013529	0.111962	-0.033858	0.08556	0.048776	-0.026814	0.067274	0.173392	0.074391	-0.100647	-0.024474	-0.116979	-0.041346	0.107862	-0.154542	-0.106619	-0.125387	0.002787	-0.108981	0.130779	0.029023	-0.012624	0.0063	-0.04351	0.107747	0.11463	0.123972	0.031492	-0.05835	0.039309	-0.148911	-0.01809	0.08773	0.083306	0.157593	-0.062777	0.248048	-0.014573	0.158897	0.017286	-0.052094	0.00127	-0.014058	0.039473	-0.193282	0.060915	-0.029886	0.061057	0.001019	-0.018691	0.068324	-0.228056	0.035625	-0.003924	0.15073	-0.093523	0.083184	-0.080634	-0.01731	0.108239	-0.018811	-0.055299	-0.136939	0.165765	-0.03342	-0.016847	0.111896	0.083626	-0.089507	-0.015814	-0.147859	-0.003132	-0.187862	0.133718	0.02457	-0.097025	0.124844	0.08335	-0.208276	0.215035	-0.132354	0.075031	-0.177654	0.202599	-0.107811	0.132332	0.046306	0.120104	-0.143353	0.146811	0.035933	-0.015611	0.131273	-0.004456	-0.20917	-0.005969	0.049971	1	0
group_5359	-0.077908	-0.182098	0.002625	0.018952	-0.066618	0.067449	-0.181408	0.146566	0.040322	-0.111207	-0.064586	0.022687	-0.130401	0.229252	0.139559	0.029067	-0.134622	-0.069493	-0.108214	-0.09712	0.098939	0.017369	-0.061347	-0.103748	-0.042448	-0.117577	0.023715	-0.086567	0.048031	0.210686	0.02109	-0.070437	0.149365	-0.160968	0.222929	0.119259	0.204908	-0.072477	0.055249	0.202628	-0.23196	0.098229	-0.097256	-0.05705	-0.00391	-0.141784	-0.041404	0.05673	0.098973	-0.04936	-0.090906	0.009811	0.056131	0.01945	0.00568	-0.062443	-0.006666	0.012115	-0.094522	0.045795	0.062694	-0.075807	0.01706	0.17754	0.110501	-0.020431	-0.068132	0.078887	-0.040087	0.138166	-0.082277	-0.097979	-0.028688	0.089124	0.039651	-0.018637	-0.18157	-0.162809	0.148458	-0.039374	-0.141177	0.015679	-0.038863	-0.126165	-0.109355	0.066122	-0.059313	-0.004329	-0.127214	-0.093162	-0.003777	-0.185423	0.023134	-0.011483	0.055285	0.064962	0.027881	0.069004	0.034377	-0.031842	0.023448	-0.102229	-0.037733	-0.093955	0.00398	-0.067293	-0.166292	0.151631	0.107632	-0.154996	0.001543	0.077949	-0.14131	-0.055781	0.137814	-0.195293	0.000516	0.116154	0.147902	0.09227	0.117266	-0.029848	-0.185359	0.151597	0.027512	0.032213	-0.200049	0.094309	1	0
group_5360	-0.088556	0.014293	-0.135159	0.180773	-0.003541	0.079646	-0.155057	0.19999	0.18153	-0.101887	0.057366	-0.239632	-0.128866	0.139614	0.003136	-0.017975	-0.228046	0.100833	-0.084409	0.044637	0.183161	0.036372	-0.051167	0.087816	-0.233512	0.017756	-0.150295	-0.120245	0.03655	0.087473	0.095107	-0.033846	0.124423	-0.086486	0.113389	-0.015655	0.119588	-0.152124	-0.055779	0.039593	-0.041172	-0.155716	-0.079446	-0.099247	-0.017054	-0.055566	-0.058273	-0.15043	0.023395	-0.044136	0.132959	0.132838	-0.091132	0.055751	-0.097912	0.142764	0.015129	0.220033	0.157252	0.057563	0.062342	-0.09078	0.082482	0.02796	0.125768	-0.029895	-0.057269	0.19253	-0.004123	0.14977	0.154594	0.053933	0.0688	0.188854	0.030124	-0.020183	-0.169076	0.0194	-0.0349	0.067169	0.018916	-0.232816	-0.209166	0.033757	-0.184936	-0.044387	-0.036433	-0.079851	-0.046144	-0.02672	-0.016964	-0.142483	0.012199	-0.012527	-0.063028	0.001289	0.139826	0.084139	-0.114893	0.069382	-0.071297	-0.11441	0.007353	-0.056424	0.118359	-0.082871	-0.105467	0.022938	-0.031651	-0.061851	0.085812	-0.105365	-0.119	-0.038436	0.166346	-0.005021	-0.039351	-0.00576	0.134627	-0.075322	0.108325	0.019653	0.023989	0.202807	0.107915	-0.115102	-0.176207	0.041683	1	0
group_5495	0.084623	-0.04907	-0.09695	0.050201	0.110638	0.055306	-0.231449	0.180124	0.052603	0.045903	-0.025282	-0.089459	-0.173358	0.134935	0.076008	-0.105703	-0.046711	-0.126871	-0.135467	-0.166953	0.070957	0.169328	0.031811	-0.04087	-0.06101	-0.15113	-0.052498	-0.007248	-0.070178	0.176208	0.06262	-0.191324	-0.048916	-0.113918	0.059907	-0.006574	0.145335	-0.143087	0.032835	-0.040459	-0.11096	-0.038846	-0.082824	-0.054314	0.135268	0.000136	-0.1577	-0.0893	0.007042	-0.106168	0.126527	0.022423	0.154476	-0.059903	-0.057732	0.088828	0.182364	0.05974	0.005502	-0.017709	-0.068826	-0.18134	0.099005	0.110169	0.045549	0.113707	-0.134428	0.139955	-0.108976	-0.04833	0.006476	-0.018862	-0.059026	0.07827	0.084209	-0.113859	-0.13677	-0.006054	-0.055031	-0.018504	-0.077194	-0.048118	-0.169554	0.057848	-0.039032	0.079489	-0.163588	-0.17645	-0.062932	0.065233	0.149166	-0.031171	-0.086347	-0.123218	0.104119	-0.138747	0.062111	0.01839	-0.125761	-0.216898	-0.136974	-0.127209	-0.185023	0.058479	0.163413	-0.042107	0.03136	0.042203	0.085309	0.059375	0.1358	-0.032029	-0.111091	-0.242125	0.139973	-0.075353	0.013606	0.026203	0.037461	0.017476	0.066126	0.071958	-0.179317	0.021437	0.049852	-0.063349	0.049537	-0.018955	1	0
